gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
ARID5A,162.54898682223973,0.7002165815286729,0.14755803834393275,1.7543206055242354e-8,3.727904870451489e-7
SCN8A,465.1634114874599,-0.5612785093545124,0.20548292377256186,4.68902246610929e-5,3.2482639438925884e-4
LAMB3,156.74666634950373,0.4581505048950873,0.21522588862013414,5.256315681049209e-4,0.0025112915324890937
SRGAP1,1619.1687934961408,-0.5550051367461548,0.12470690993018693,3.253446203882862e-8,6.406158090155961e-7
FUT11,951.5476572278026,0.7819155952878949,0.14970789357804226,3.4129242264757096e-9,8.7926394579168e-8
MAFG,1580.973962703017,0.31698199155542833,0.12108963418280703,6.635854386789807e-4,0.0030458140067984416
ARRDC1,271.62054535449613,0.3317847958601167,0.07394876980318445,5.393996815443035e-7,7.301289265620783e-6
SLC25A29,606.4052595033892,0.42232692712221126,0.07688525195680027,4.4400871433082744e-10,1.4646063151688367e-8
ACSL5,101.55039116195007,0.8524676150844959,0.29498757005655063,2.7038520803015752e-5,2.0468087758551012e-4
PSMD12,3365.712491179881,-0.32032429641867194,0.03506150228014145,7.189460790803436e-21,3.1549408977860635e-18
SERPINA1,76.54777806513759,1.101782943557126,0.343332890756754,8.62435149313498e-6,7.781761923532811e-5
SYNGAP1,695.2502885594581,0.4611368200954744,0.0741484332720117,2.45311992613883e-12,1.5123645029357208e-10
SVIL,5374.935343591287,0.35285836138560833,0.09888625337510513,1.6387351132831677e-5,1.3505932474799627e-4
PELI1,886.7001465262641,0.4931299303120081,0.14531268388420965,4.835147517741978e-6,4.797091542901001e-5
UAP1L1,1359.7878921246481,0.6307042875485902,0.12953380339574982,5.448105677246236e-9,1.319319999165735e-7
DACT3,191.1173605853954,0.45250281108601664,0.17206373368465913,1.1219008250055952e-4,6.853741171540023e-4
ADARB1,531.3153512656472,-0.5107217486375302,0.17987199289171682,3.725179072695972e-5,2.681900976456998e-4
VEPH1,279.74732026851325,-0.9085865326209094,0.2669165934206901,6.139073796146828e-6,5.849478922361504e-5
OGDHL,145.68574763559667,0.92005777936285,0.2419371585052192,1.7691268240673256e-6,2.0523034102039856e-5
HNRNPAB,4154.248747319027,-0.32887097459379877,0.060556751622071484,4.7437746235868635e-9,1.1708498275489395e-7
SLC2A10,357.9159146296886,0.5470696731431647,0.1610319381597679,3.827400857965909e-6,3.935560474345426e-5
MIB2,310.1970740771674,0.4836167950826878,0.13495290932368575,2.3560598010007636e-6,2.6068066042734156e-5
RAB40C,335.6849966382153,0.31426502706393367,0.08570543844118717,2.3125920095095687e-5,1.8034543705605543e-4
COL4A6,365.32003727457146,0.43573642197389034,0.23021422919114434,0.001188367609082135,0.00494761837364246
ENPP1,657.9366797651768,-0.49592892470028355,0.10846592019628987,2.173052044340345e-8,4.478707848466714e-7
PDCD1LG2,189.95536452210382,-1.1019086966263147,0.26384402837472215,4.2944862615161796e-7,6.056898805203339e-6
NMB,118.4127500906132,0.6007214280340288,0.17318849047715656,2.837236868728872e-6,3.039158582148271e-5
RPS26,1225.8901636351932,-0.3144616635627412,0.06970831801411724,6.656188464994788e-7,8.73176343327396e-6
PSAP,19329.375531189624,0.5692716754234783,0.09600487802639973,8.502275201200446e-12,4.5125985447574397e-10
EME2,292.4234749685226,0.3134295364033659,0.13694476397517816,0.0016362426062879582,0.0064743478462929915
TEAD4,259.64591755751724,-0.34530237812681286,0.13488157364628314,4.974068562796558e-4,0.0023934526233661147
FCHSD1,483.1986289547379,0.304577463354472,0.12175385017212138,0.0011046133392598272,0.004664950979261215
PRIM1,489.29152020007143,-0.34000191724761913,0.07441644242841855,3.1346588540702735e-7,4.571809266711169e-6
AKR1B10,100.76140135570071,0.4586847583143825,0.2394585871766816,9.656971511422609e-4,0.004174437348385315
TOR4A,304.17356863367263,-0.8854567808001309,0.17046868353423758,6.60327150877176e-9,1.569444228296965e-7
CACNA1E,39.52450445746062,1.0090677291714338,0.3792086903658526,3.9712632481215705e-5,2.8230762606737327e-4
MT1F,28.637665681839174,0.5092775490186172,0.36226658827024366,0.0026261264714934084,0.00957532374084296
TMA16,449.23317334487643,-0.36847584608610146,0.07667379613731547,5.561427312793689e-8,1.0223467552346523e-6
GPN1,1161.0278759323394,-0.3696579585286096,0.0653207660085184,5.539354609871056e-10,1.780766634609811e-8
ARC,1095.353944039098,-0.3423833494929536,0.1329835354610007,4.992661623525007e-4,0.0024007628338190076
MMP17,113.36187565692853,0.3007061293228093,0.12802392461554882,0.0017220282309138766,0.006760732637386572
BAZ1A,1837.140737303829,-0.33706637494934666,0.06294978003052154,6.149691939505122e-9,1.4740467029190715e-7
CCDC69,56.47089671210154,0.4963548440035129,0.2604209574361588,8.146530808159607e-4,0.0036164794276593404
SLC5A3,13314.660427367005,0.4756436385229022,0.10624428977635085,4.242555188053993e-8,7.996848350460117e-7
PLXNB3,1818.3341867331862,0.5435560147781426,0.11775069312874968,1.4152905837102707e-8,3.0552098563947406e-7
APCDD1L,116.36605507328642,-0.4759752204614095,0.13330045709088373,2.6492900409227328e-6,2.8683034354100568e-5
ALPK2,355.9468717864354,-0.5801040695361642,0.3407783309856082,0.001008787949043303,0.004326266180010131
MT.CO1,168390.10905629167,0.3197297822124325,0.12215892390483633,6.353055070617991e-4,0.002940100658775766
PNP,1124.0738113336217,-0.49173202113473724,0.04960664821991477,7.619182660963493e-26,7.683401486248757e-23
ARHGAP11A,3947.0708387688,-0.3170561434481242,0.08817557829890313,2.8684744542796318e-5,2.1541022524212682e-4
SELENOM,140.2156295670736,0.7943932239593259,0.18178208064322096,1.6575402616993845e-7,2.614654012812504e-6
CES1,32.53548897370042,1.575286279161454,0.24259144100976407,5.600622364661934e-13,4.2231478431877337e-11
CCDC152,259.94362521756943,-0.3931048529154301,0.10248894590591996,2.731822165216254e-6,2.937385021212725e-5
ATG9A,1553.73837048088,0.35211492022355184,0.06096738758643292,4.1259775789416965e-10,1.3836235501068616e-8
GPRASP1,304.76852337246993,0.4284846098092241,0.0943760584657968,6.118374127546876e-8,1.110272569829136e-6
TGM2,2809.292400991498,-0.7094413882965094,0.2810624510703581,8.14040714655295e-5,5.233083112711845e-4
CENPW,294.58414451365314,-0.4005998072913217,0.11286114878643534,7.537863899070499e-6,6.978331968988675e-5
PNLIPRP3,66.04756824088189,0.8124733143042995,0.46487199235888277,4.496397524189844e-4,0.002194266859540692
LIME1,62.348413561511116,0.4527220809453105,0.25428329195192956,0.0014397107877425692,0.005842436591362343
ZYG11A,29.4797799166257,-0.3796831397605157,0.20209920627988026,0.001939723061557877,0.007478156794941045
FOXO6,61.85033554098551,0.9326674477298055,0.25939499403089944,3.431830518183554e-6,3.5915925319284964e-5
MAFB,332.98473548504126,2.5788347192238326,0.15806344280004336,1.0601247326566744e-61,1.4966840975646928e-57
C2orf72,362.72803862202454,0.5289755031405854,0.2850947425798026,8.165023490238045e-4,0.00362154576296515
COL11A2,22.496152409021622,0.4620795404288489,0.22191253179924844,5.881807253191082e-4,0.002758782551513345
HLA.DMA,91.12849467588165,0.3930924286867309,0.22002329308485555,0.002157114347536119,0.008169029066125249
COL5A2,5792.035548456819,0.5611878915617468,0.15448007622726465,1.4085153451338905e-6,1.6923761397957673e-5
PRRT1,42.42735106544463,0.44160733690909365,0.21760230554771356,7.823355828698506e-4,0.003493046729587777
DXO,278.23743546959753,0.3681668223740621,0.09336219959211475,2.8032869789730464e-6,3.0050725565027688e-5
LAYN,346.70385957292046,-0.9030733798603253,0.13391448040086046,1.108258282894911e-12,7.522303095149208e-11
HLA.C,4325.610489519419,0.47578830830671287,0.08940205728865842,4.693989449129995e-10,1.5340218296948444e-8
DDR1,4472.953700821876,0.8586018089333396,0.12176820900536488,1.2672226900272694e-13,1.1181656211128117e-11
HLA.E,2021.2113978391362,0.32867514611339205,0.05728858499507226,8.311002492196969e-10,2.5071524184794192e-8
GABBR1,400.0554276224783,0.3371204433994513,0.12099975631443464,2.9556544707530095e-4,0.0015449066944868933
INSYN2B,584.3339840299046,-0.8634579070729076,0.10182306512147425,2.3207326276157734e-18,6.181906271071602e-16
TCTN1,643.2781819301173,0.3032387509118766,0.06845625986953804,1.1762649042850853e-6,1.440286896677956e-5
MT1M,21.39883055648299,0.5754874226884825,0.473169349505609,0.00265739022601235,0.009664471493010784
CFI,397.0388298765149,0.7552445572924056,0.13457403154966088,3.721066709621525e-10,1.2658799953358238e-8
RGL3,69.0589815590385,0.6179803398427748,0.2493016387900325,1.0083093614551925e-4,6.251783735188585e-4
DENND6B,32.42622587947814,0.773461830512879,0.23537051487193197,7.950216937577977e-6,7.293122984062759e-5
ATP10A,27.32594350764388,0.8300318894421841,0.32131473199268257,6.261441778695186e-5,4.1638735295157156e-4
HLA.A,5753.177530744818,0.5885790256507811,0.10392475890761674,4.866474803522615e-11,2.133692275656282e-9
GPX3,461.26459876866465,0.43773261409940006,0.10814022508122133,5.243599145474757e-7,7.145669182993496e-6
DIO2,151.42906375081304,1.2621359226846016,0.3169871006315439,6.020662071320224e-7,8.026412381765714e-6
ACKR1,87.73831530267336,1.3933689061939358,0.21931620288629355,2.0463768639578083e-12,1.2955492630204637e-10
CRIP1,217.59619093705183,0.3278651869916303,0.10036211626743917,7.567118845164749e-5,4.927702207381731e-4
KLHL23,438.85753486176134,-0.33292916529903294,0.08125025324670285,2.9329720324021483e-6,3.1251093700719644e-5
ASIC3,16.13089789589793,0.6538831611341795,0.36647944470144883,6.555006155764992e-4,0.003012486227444341
GSTM2,461.1949903908064,0.3409285349338749,0.12108227891506901,2.542400990010391e-4,0.0013684184970250363
ARHGAP19,1122.275469112613,-0.396554182110159,0.05969457122086171,6.074090805216207e-13,4.4432131600021977e-11
HAUS7,258.7086152506805,-0.3603929087497134,0.07453412780265012,5.7015695880286916e-8,1.045386486282975e-6
DNAJC9,1370.2897714912547,-0.31789631419414993,0.04334983885564631,2.5126726593342148e-14,2.5158803265588968e-12
HEXA,1852.10430126118,0.5048364059518777,0.07026786131536644,1.6041181725486308e-15,2.0402648973010423e-13
EMP2,1442.9764145632992,0.31194307424978457,0.0739088504245354,2.556694070808918e-6,2.7894441183678753e-5
KCTD11,236.6216228196234,0.4768583668210324,0.14423785053982105,7.732927927674769e-6,7.130860645520078e-5
IRF9,414.4660177497956,0.4464880186985196,0.1015303077489537,9.105967419329359e-8,1.577399362283336e-6
AP1G2,86.06016230005838,0.5572477743411602,0.20306886906453364,4.522056263203011e-5,3.141849917514769e-4
TTLL3,316.3758204839981,0.5720594266188979,0.15817412723066257,1.5055150699680633e-6,1.7951741349500944e-5
MYCBP,438.8357277953649,-0.3120949926217262,0.10332031378856635,2.2211994388807705e-4,0.0012164039440697718
SH3D21,257.916729817146,1.1354184429575234,0.3145871473297227,2.62065215422348e-6,2.846028239486699e-5
ANG,58.61917406539424,0.8814362612858072,0.4099773217941791,1.6298890149790996e-4,9.399825618249563e-4
STARD10,158.14399158719024,0.3301708541040254,0.13501413857989752,8.542871790358522e-4,0.003757266789292262
ZSWIM8,943.4936508446602,0.3647700538133123,0.0963475546765828,5.661294710122646e-6,5.4792802529642404e-5
ARHGEF28,511.222009684327,-0.7174771697815155,0.13848895017963597,2.44306722974446e-9,6.607514013320361e-8
GOLGA8B,740.5231263436943,0.46982314324891056,0.17433142296045548,7.877051038849834e-5,5.087292157661572e-4
MYL5,74.21607965029447,0.3839051103406091,0.20658582937946543,0.0019605562394699153,0.007548168254386764
IFI30,152.2422540638283,0.7541617931607584,0.39686307183613156,3.8237968899498625e-4,0.0019258870754633429
SP9,53.130385899307065,0.5727134053825406,0.2512173512845886,2.048118658407594e-4,0.0011330462076566776
VAMP2,857.445674163681,0.35013512281185333,0.07089275773360836,4.201492736210684e-8,7.930036691152732e-7
CEBPD,196.76606722554953,2.0533989331463744,0.20906057047588514,1.6635296738945375e-24,1.3047617742246156e-21
SLC12A8,264.80798347185095,0.49524310846370534,0.15685333942365537,1.2206765252270014e-5,1.0495439210203903e-4
CCNL2,1543.071947826402,0.44332554256440465,0.1468837742509823,3.14235660990134e-5,2.3263655279804463e-4
BTBD19,110.48405804380867,0.6231074204989314,0.15969916569769202,4.919776166353729e-7,6.816231591421191e-6
CERS1,197.00640349436446,0.6027728878246887,0.32754876267472133,6.634472686270809e-4,0.0030458140067984416
FAM229A,40.39047331404717,0.9285808976489449,0.2816625905250102,8.361544268890623e-6,7.611107800657499e-5
FTCDNL1,27.43718025607839,-0.38650107436436576,0.1976026351583636,0.0014982646722627288,0.006033228934114434
SPANXB1,6.594165439597617,-2.3406183659359616,0.5831832012388786,1.4800219795943676e-7,2.3825484957711836e-6
TAPBP,4195.049166012357,0.5136394849490218,0.08456732818555482,3.39860545433026e-12,2.0331149069590936e-10
GOLGA8N,99.47674094965495,0.3638533037491696,0.16515385933290794,0.0010111283310924619,0.0043349862673438735
NPIPA9.1,383.72279530878245,0.36539700551369864,0.08095354815035488,2.4177908145503593e-7,3.6351832502472815e-6
HLA.B,7188.018728609312,0.6686844503101982,0.10884172110035206,6.421280167344003e-12,3.555122878531868e-10
C12orf75,1510.4483118117817,-0.6233472078126261,0.11637974023016148,3.814884447012738e-10,1.2915716696145282e-8
PPP1R3E,159.7444288492667,0.6111983170945203,0.10352908436099793,1.3882961110251703e-11,7.112123067975714e-10
B3GALT4,29.132267439681243,0.5364312878295737,0.38388055684155975,0.0023558129682046815,0.008768617844743922
HLA.DQA2,24.388707389528296,1.1191203979161293,0.5091846903412515,8.739588378500991e-5,5.557905798544008e-4
CASTOR1,35.37160635409228,0.8040501554500258,0.3698499635435048,1.8120971471068746e-4,0.0010212849310520901
SMKR1,77.01860748858233,-0.35180118381886166,0.1569504131936412,0.0010663604608567147,0.004534903254037634
PNMA2,1444.9773050123881,0.47319222971904196,0.13824941801109744,4.991717291999729e-6,4.924742468794701e-5
PEDS1,1818.4210478960294,0.6188578790580591,0.1736751417882853,1.9974255997272023e-6,2.2650324993533046e-5
PLCXD2,57.11657032282941,-0.43373000490622626,0.16057043738313206,1.0453940442592921e-4,6.442109610149579e-4
MIF,1448.6083486948007,0.3918026067169347,0.13400304330538432,8.224932774571958e-5,5.265231953728384e-4
TMEFF1,38.713160611945874,0.9928588082122274,0.34793020649867046,2.5574508280203194e-5,1.95803095390406e-4
MTFP1,176.13824635859882,0.5400460974179441,0.09681258352691127,6.81890841869031e-11,2.862925195151568e-9
EIF6,1800.68579856529,-0.3069145239621027,0.057183216284485985,1.0021039158071034e-8,2.2855740037745858e-7
HLA.DMB,82.36763735635188,0.5561891293369954,0.374287333979662,0.0018079171036490072,0.007039209506154628
RTL5,913.7363278644079,0.5913063824203625,0.16892945965622738,2.4690080393837564e-6,2.7084270007785448e-5
EIF4EBP3,18.687208403113694,0.9550515587418289,0.34594792530802587,3.408712688176476e-5,2.4871398387721035e-4
CFB,250.131729358884,1.2863866323105606,0.25976484688226575,9.64775289978121e-9,2.2147475681156279e-7
DNAAF10,314.5441381316796,-0.3311599104237579,0.09683880393174774,4.199003988023497e-5,2.9640769151457867e-4
TTC4,679.2972981984707,-0.3692453895059736,0.055415313264911725,1.01738194382931e-12,6.938839750232946e-11
RTL9,136.960075734217,-0.7442729934709678,0.1966876064621355,1.2986353605533076e-6,1.5764517644274803e-5
C4A,103.9387565583544,0.7550960018574867,0.25587298305576706,2.252637818807655e-5,1.7619246939571453e-4
BCKDHA,476.5787714849063,0.5023521311098744,0.1376620273647184,1.567227551035218e-6,1.853108757580838e-5
YJEFN3,67.04061085550717,0.5179228022045778,0.241723070645886,3.717839261205157e-4,0.0018813066197023087
CHCHD10,232.70949758790124,0.32940485549634874,0.11353314223674205,2.3807192311499606e-4,0.0012922335296184217
X....41,54.38571210094559,0.9059223291242714,0.4487063117097195,2.039201368381346e-4,0.0011303276371734529
SHANK3,148.44705433840284,0.31444288928210024,0.09014024848233407,4.4451237938812105e-5,3.100605618676627e-4
EIF5AL1,1116.9366641416536,-0.3646202654536872,0.07766211291824718,1.0381177008374664e-7,1.7700659058482307e-6
PRKDC,12175.77520123801,-0.3144535509410305,0.14756186342869376,0.002334784786323617,0.008717929545971123
X....44,59.81085595259458,0.36644685659420745,0.1341199155043827,2.1895612822555438e-4,0.001201407935595949
STX16.NPEPL1,28.79760765883929,1.1279766712444974,0.43827603591343306,3.8733099999777315e-5,2.7687792698574996e-4
CTSO,353.79672493932355,0.4846884043734618,0.12035149967545333,3.317851225131413e-7,4.794413878854175e-6
SMIM3,1550.7378711415477,0.8200252544969263,0.1994449183036333,5.022284679735823e-7,6.917523425220522e-6
INAFM1,137.0946581593049,0.4626267958758496,0.13612708248239722,6.062285645591994e-6,5.806468707223051e-5
MC1R,126.02836366731624,0.5831745220648019,0.13359576399175968,5.17401177019573e-8,9.586180862417758e-7
BLOC1S5.TXNDC5,308.3883392517234,-0.33535953161046306,0.1555053863919686,0.0016413334761802298,0.006489035568947769
X....92,112.94448169738172,1.220108400103209,0.42738777396493133,1.7033872814944232e-5,1.393303687145902e-4
CCPG1,1782.4709982461632,0.5354713468474657,0.048659844343353784,5.245397198932625e-31,8.22827973939231e-28
SPON1,465.7028052501727,1.2616995751049116,0.7445110591382287,1.4949305140730859e-4,8.742928333754693e-4
MRPL12,1353.3494650209016,-0.3313784937164987,0.06430977758049523,2.0306696608117405e-8,4.234711118366344e-7
FAM72C,272.4672529103913,-0.34092171591506626,0.1718798218892417,0.0023005866889977194,0.008619873374540819
X....129,53.48434441860131,1.1133622643626644,0.5122938565212843,9.293283877927231e-5,5.841610943391659e-4
MYO15B,24.235684288377165,1.00871299171588,0.28648057354978357,4.112625932822278e-6,4.2013062894055665e-5
UPK3BL1,166.88392714774395,0.42497036421671813,0.15593584329549345,1.0550283595595292e-4,6.492977497934365e-4
ZNF224,307.7745702851261,0.4146250847421607,0.12304546073032731,1.2122090122886725e-5,1.0435345631397244e-4
